filename,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std,delta1_mean,delta2_mean,delta3_mean,delta4_mean,delta5_mean,delta6_mean,delta7_mean,delta8_mean,delta9_mean,delta10_mean,delta11_mean,delta12_mean,delta13_mean,delta1_std,delta2_std,delta3_std,delta4_std,delta5_std,delta6_std,delta7_std,delta8_std,delta9_std,delta10_std,delta11_std,delta12_std,delta13_std,delta2_1_mean,delta2_2_mean,delta2_3_mean,delta2_4_mean,delta2_5_mean,delta2_6_mean,delta2_7_mean,delta2_8_mean,delta2_9_mean,delta2_10_mean,delta2_11_mean,delta2_12_mean,delta2_13_mean,delta2_1_std,delta2_2_std,delta2_3_std,delta2_4_std,delta2_5_std,delta2_6_std,delta2_7_std,delta2_8_std,delta2_9_std,delta2_10_std,delta2_11_std,delta2_12_std,delta2_13_std,label
aug_noise_light_Rumeysa_Navruz_wake_1.wav,-149.4535,6.2211328,3.390078,1.5574641,-4.985818,-3.7994325,-1.4626882,-3.1382933,-2.2695732,0.024329191,-0.09205425,-2.004925,-1.4880496,26.055857,17.717913,7.9949965,9.083006,11.442695,9.277152,5.2056327,6.2157364,4.825122,3.3925092,3.089123,4.023047,3.6851654,0.09676952,0.004121542,-0.09884371,-0.05414066,-0.07273818,0.02563732,0.025849937,-0.07332504,-0.034571003,0.024149483,0.009532735,-0.006193692,0.017226653,5.439531,3.3282735,1.385107,1.8377991,2.5847213,1.8080606,0.87846124,1.1417825,0.6742838,0.60610473,0.57769984,0.71198106,0.6307228,-0.17690569,0.0042406353,0.00905397,-0.024423458,-0.01798925,0.0067641507,0.0017149145,0.02304607,0.0014334705,-0.039607715,0.013632041,0.025316814,0.0038866312,2.9196868,1.973616,0.87851745,1.1747535,1.3690815,1.1173142,0.6538424,0.65988815,0.46476045,0.4273805,0.4723642,0.5135755,0.50345594,1
aug_speed_fast_Elif_sude_unal_wake_1.wav,-482.57062,70.613365,-2.896035,27.63684,-9.48181,-8.303398,-7.244775,-1.1797459,-7.1908016,-5.433281,-3.1376343,-10.772539,-1.2446879,132.98882,24.008543,31.730312,27.722895,32.49053,18.945723,11.088143,6.743152,9.561499,5.107951,4.522742,13.020835,6.0829835,0.99497074,0.78642136,0.1196103,0.17415398,0.18575692,0.059917413,0.029184185,0.017956508,-0.04104379,-0.0499612,-0.03824644,-0.08706536,-0.08057564,19.36023,4.6395297,6.559758,5.052384,5.2422147,3.4907587,1.6578268,1.0643601,1.6271122,0.97565764,0.8055344,1.8651832,1.0566685,-0.25350147,-0.22639327,-0.05223168,-0.052996617,-0.049933586,0.019475447,0.035505887,0.032467417,0.01978301,0.027531007,0.043282848,-0.00026055062,-0.03150073,7.757466,1.8620479,3.3693233,1.9356661,2.4192169,1.5456964,0.82775944,0.7377527,0.94187766,0.6070453,0.58250386,0.70544547,0.8105576,1
aug_noise_light_Atalay_aksoy_wake_1.wav,-151.76384,12.762298,6.9704494,6.335997,-0.5230682,-2.8643494,-1.4527212,-2.5627027,-0.61016595,-2.0048265,-0.97335225,0.47205117,-2.4063692,60.382534,24.617132,10.372393,11.166199,13.148026,11.730586,8.755691,7.167266,4.643059,6.2118516,5.866452,5.1622605,6.2259555,-1.843216,0.030195298,0.04442895,0.0697117,0.024424883,-0.045650147,-0.015241904,-0.12025687,-0.024467899,0.026410833,0.06183359,0.07712669,0.058968414,10.227125,3.663051,1.7221799,2.7400126,2.616226,2.2933455,1.6534622,1.2019391,0.97821146,1.1245849,1.2003123,0.98430365,0.88286096,-1.6646854,-0.02760357,-0.01277574,-0.034469325,-0.019776113,0.027136488,0.0047075013,0.022950592,-0.010768051,-0.04054102,-0.056904864,-0.031651467,-0.05005455,7.632356,2.490825,1.0356973,1.3518406,1.9633979,1.647136,1.1367208,0.85152894,0.57607335,0.6410667,0.669762,0.74101186,0.67668456,1
aug_pitch_high_oyku_yildirim_wake_1.wav,-397.54504,32.956993,10.881937,18.562746,-16.265104,0.8869043,-8.408778,3.255661,-3.4904199,1.6291046,-10.800184,0.49151278,-9.632596,161.36327,25.40275,32.468502,13.340867,34.050297,16.872738,19.750675,12.948881,9.693536,8.395861,11.563022,8.038791,8.502598,0.22738177,0.20489031,-0.16964464,0.016061418,-0.10477294,-0.1617298,0.0032928803,0.04924904,0.01941966,0.0112419715,0.013302401,-0.019376108,0.03933008,27.47307,5.6502647,7.0194454,2.7790468,5.7080607,3.091545,3.029544,3.0302646,1.6639766,1.986287,1.9553329,1.6295485,1.261185,-0.5321203,0.049048413,-0.38637647,-0.11506803,-0.10666727,-0.14230622,0.024570039,-0.09443892,0.024781404,-0.024562845,0.034727775,-0.022897357,0.072414346,10.735154,3.213754,3.3142235,1.1125398,2.2280753,1.5921125,1.3798794,1.6833525,1.001479,0.96260893,1.0717014,0.8402121,0.8580236,1
HavvaBelinay_Yuce_wake_1.wav,-514.54645,21.088018,-10.0809765,5.2321897,-18.870153,-3.3327115,-7.983883,-0.03859325,-8.854553,-5.7389636,-10.036786,-9.004499,-2.2265368,173.98894,36.14742,26.516153,20.47136,30.275705,12.936634,15.407645,8.116026,14.976216,8.999163,18.574572,12.337219,7.4149804,-1.6952762e-06,-6.9750117e-09,-2.5680725e-08,-5.706828e-09,1.268184e-08,-6.34092e-09,-2.536368e-08,3.17046e-09,1.0006763e-08,-9.51138e-10,1.4584115e-08,-1.902276e-09,-6.34092e-09,21.778368,4.498506,6.42447,4.64009,5.386683,2.4263039,3.022988,1.761531,2.2741754,1.4482855,2.3927472,1.921783,1.3200569,3.6169388e-07,-2.1559126e-08,3.4399488e-08,1.58523e-09,-1.3632977e-08,1.2047748e-08,1.0779563e-08,6.9750117e-09,-5.3897815e-09,6.34092e-09,1.902276e-09,1.6486391e-08,-9.51138e-10,10.447943,2.2951322,3.7665503,2.7870739,2.7373314,1.6060507,1.9123635,0.9551695,0.9971636,0.8426499,1.2613564,1.0915664,0.8410855,1
aug_pitch_low_Enes_Yilmaz_wake.wav,-443.028,96.31566,-5.4821568,33.49696,-1.4047137,10.830499,-1.2116644,2.88443,-2.842237,8.317538,-0.10085703,-0.88692033,2.8414423,148.27148,43.944798,32.7033,32.513493,12.994309,10.106474,15.970927,15.469214,10.193281,8.567926,10.06267,6.343449,7.2890244,-2.0045288,-1.2576979,-0.18809567,-0.16522382,-0.004930415,-0.10255921,-0.08269547,-0.10161489,-0.03823482,-0.16174269,-0.0792465,0.0014575416,0.073771425,14.951238,6.785151,5.9023995,5.293947,2.6864257,1.6106085,2.5358496,2.6370883,1.9287542,1.6034598,1.9367335,1.373179,1.3884708,-0.102878205,-0.036448885,0.009392125,-0.009942399,-0.055076208,-0.020483067,0.0050763423,-0.019087063,-0.006474708,-0.03933241,-0.031030122,-0.03317346,-0.000637095,6.2483087,3.09243,3.3335319,2.2590847,1.5399487,0.86202556,0.9230669,1.4466201,1.0128019,0.88208294,0.8264906,0.6443146,0.6947235,1
aug_noise_heavy_Ahmet_emir_karakas_wake_1.wav,-93.72139,1.4689981,2.7984881,1.7396013,0.6125645,-1.0677176,-1.0104035,-1.5019128,-2.7245822,-2.364618,-0.8746726,-0.5254359,-0.6890701,10.793068,9.68536,5.4067736,5.2554736,4.092599,4.185121,3.5276904,3.5900621,4.0159335,3.3858695,3.4749367,2.8906243,3.5157015,0.103449255,0.02786374,0.07483486,0.046388287,0.023543317,-0.010925703,-0.042319477,0.043623317,0.005992623,0.026082521,-0.040580682,-0.12333956,-0.02828286,1.8845762,1.8091619,0.9932374,1.081157,0.7989767,0.85652804,0.77022755,0.63664746,0.7591936,0.61382186,0.66462404,0.50342894,0.58573043,-0.16178076,0.009614872,0.030215722,-0.061950166,-0.0128813,0.022130117,-0.013194932,-0.010096216,-0.057939712,-0.04474789,-0.030767597,-0.036653284,0.011672675,1.335607,1.1328137,0.60086465,0.63278157,0.49719912,0.57903135,0.4943024,0.4434018,0.52363706,0.39798963,0.36611548,0.36545047,0.5261341,1
haithm_alsaeedi_wake_1.wav,-521.04926,75.45016,20.905243,33.96281,5.168706,-0.57868034,-7.6853795,-10.59239,-3.948857,-3.4730816,-2.8172004,-2.0047941,-5.419992,120.123474,34.092094,27.604538,32.79775,10.425347,16.104301,13.8931465,13.888869,9.102584,10.797372,8.232658,6.938647,6.8847084,0.1730303,-0.6831448,-0.22005558,-0.05888673,-0.27317685,0.052627847,-0.09330716,0.10723671,0.09939082,0.1253225,0.09880349,0.16644126,0.045282893,14.785446,4.8176394,5.1483984,4.3814597,2.0946553,2.6712835,1.9288316,2.0423818,1.7028813,1.8867054,1.6955177,1.2953583,1.0034257,-0.30684018,-0.104208544,-0.010539491,0.012060296,-0.006206751,-0.07432474,0.034408934,0.06524495,0.065943405,0.0122242225,0.0056868247,0.012513942,0.048541714,7.5935965,2.434243,3.148113,1.7060118,1.3565457,1.2423127,1.1030053,1.3057235,0.9795988,1.0722885,0.85646373,0.88380986,0.9043651,1
aug_pitch_high_Enes_Guclu_wake.wav,-531.1212,33.22171,6.595326,27.127748,-0.69322675,1.1105161,-6.1361475,-2.4682662,-3.6602974,-2.503192,-0.08739873,2.2958162,-1.9981098,204.75613,35.143856,25.566305,30.154226,19.690083,13.519764,16.672693,10.753976,8.5896635,11.338235,7.720922,6.952115,7.4493456,-0.2485188,-0.29396436,-0.18055142,-0.10913575,-0.10066984,-0.1063559,-0.090337716,-0.058420014,-0.029953057,-0.017724084,-0.022501357,-0.02970558,-0.02321251,24.949755,6.9834476,6.439771,5.4693766,3.4744458,2.5446625,2.6193273,1.8027225,1.3913146,2.1869774,1.5440282,1.3580463,1.3909814,-0.15349917,-0.16694134,-0.06576554,0.00088679726,0.007374692,-0.007797246,-0.007847655,0.007955162,0.023125669,0.026979655,0.019125327,0.0059255636,-0.005927612,10.286236,3.3211012,3.2835567,2.6657033,2.067719,1.5860734,1.3509525,0.79811347,0.9676794,0.82974386,0.90904576,0.7295557,0.7765087,1
Hilal_kavas_wake_1.wav,-467.40134,72.996376,21.644138,13.032136,-2.786158,-9.032093,-15.0525055,-4.6490784,-10.773005,-14.0272875,-11.222698,-11.311851,-5.483396,136.81769,50.760345,32.347267,22.982798,20.994787,14.886832,14.555341,11.086758,9.893998,10.421592,8.046657,8.690842,7.9107614,0.13792914,0.17690642,0.12821878,0.06401362,0.0026407698,-0.04090888,-0.05962348,-0.05542755,-0.036749672,-0.01433666,0.0027520277,0.009653908,0.006327122,18.811039,5.779032,7.3185544,4.865797,3.7756815,2.8823948,1.994658,2.2589252,2.1749225,1.2864062,0.9354561,1.1198623,1.6045747,-0.018262701,-0.029623494,-0.039062917,-0.049142715,-0.05394762,-0.04907962,-0.033352993,-0.009195516,0.018191185,0.042448867,0.05790186,0.061150834,0.052044686,9.351423,2.9389179,3.7718585,2.4651337,2.2461913,1.4584143,1.134057,0.9853368,1.1019049,0.7065592,0.6528807,0.84636676,1.2695494,1
aug_noise_heavy_Berkan_Uz_wake_1.wav,-360.03574,7.594046,0.5899607,0.68895876,2.0017495,-0.046733614,-1.8874933,-1.3840957,-1.8995792,-1.3220776,-0.4855173,-0.0960876,-0.28737217,290.9306,14.083408,4.8337507,7.0973206,6.8661566,4.984396,6.592669,5.222707,4.624522,4.8682055,3.9525642,2.7639778,3.3937247,-5.825085,0.04058181,-0.035588596,-0.05043608,-0.025459789,-0.018556314,-0.02745393,-0.03786718,0.0068739336,-0.05328147,-0.034988116,0.028355533,-0.011486846,20.382145,2.3711197,1.0914315,1.7954518,1.5302763,1.0240773,1.4259672,1.0247508,0.90824187,0.8308554,0.8726034,0.5385935,0.5798567,-0.1220081,-0.002475627,0.015270878,0.032747082,0.003122695,0.039397847,0.0141235385,0.000776996,-0.0036230139,0.049576424,0.02829953,-0.00087390555,0.03282329,8.67625,1.4604496,0.8152298,0.93923587,0.8716745,0.8282178,0.96147585,0.73351216,0.62398404,0.46287405,0.52677655,0.36374933,0.46133584,1
aug_noise_light_Mehmet_Tanik_wake_1.wav,-184.98569,9.649989,5.9936357,1.599753,-0.38844544,-3.2992294,-3.4544146,-2.1346319,-1.585222,-0.2817179,-0.027874094,0.48952246,-0.6182339,111.34032,18.889698,9.398368,8.424698,5.9810786,5.704857,7.6191745,5.8812037,4.7561655,4.1187963,4.386793,3.9084258,3.1476636,-5.464898,0.06582944,0.04019109,0.017523004,-0.020021385,0.008359805,-0.016778994,0.01557243,0.018045837,-0.03427525,-0.019597044,-0.027682962,-0.019369982,15.887707,2.677982,1.414334,1.9602877,1.272599,1.0501126,1.3919045,0.99406326,0.6744351,0.84533685,1.0086429,0.77193654,0.512598,0.7908973,-0.018728966,-0.040777314,-0.008420554,0.00565755,-0.05177638,-0.016734278,-0.0068833195,0.025737362,0.02931726,-0.012897925,-0.019734047,-0.012375643,8.11442,1.5868282,0.70124185,1.1602161,0.817209,0.78877085,0.91923106,0.743062,0.36835724,0.51221293,0.643052,0.62665737,0.3817773,1
aug_pitch_high_Esra_kilic_wake_1.wav,-554.42633,23.056194,-9.956675,2.6219041,-2.5757785,-2.6470408,-7.2315984,-0.63431394,-7.6763415,-1.6740826,-6.9728284,-4.110443,-4.8962913,181.12149,36.804905,30.557243,11.003009,13.57969,12.776602,12.453546,5.8034663,12.732874,5.9467096,10.870663,7.0723443,8.402467,7.382326e-05,0.000106154206,0.00010616066,0.000106125764,0.000106062216,0.000105982675,0.0001058948,0.00010579287,0.00010566777,0.00010553553,0.00010538395,0.00010521652,0.000105033236,19.788359,5.5419564,7.221299,2.5159805,2.4456162,2.3599327,1.9466847,1.371565,2.1822853,1.2770011,1.7480145,1.0147977,1.5194834,6.8492474e-05,9.6562966e-05,9.648026e-05,9.648452e-05,9.641336e-05,9.635813e-05,9.626807e-05,9.616861e-05,9.607602e-05,9.5941476e-05,9.5803676e-05,9.56502e-05,9.548485e-05,6.8598366,3.0065224,4.179256,1.880701,1.5581012,1.1717013,1.1258657,1.0066233,1.1638058,0.7837346,1.0371612,0.50468844,0.68446374,1
aug_noise_heavy_Abdulhakim_Sanli_wake.wav,-380.17294,8.558926,5.0882044,1.2605478,-0.90430725,-1.7695873,-2.0158818,-2.369347,-2.0205255,-1.0092818,-0.6304476,0.13637957,0.07493624,269.03662,17.486162,8.97619,8.876029,8.472226,5.766312,6.2353687,6.022689,4.0972886,3.2613747,3.0540838,2.906656,2.644012,-5.409175,0.09332262,0.038977023,-0.035000995,-0.11236337,-0.12468517,-0.11781728,-0.13485993,-0.072685115,-0.070664406,-0.029436965,0.025722371,0.03394677,19.252388,3.3016458,1.5033646,2.0515356,1.8569604,1.1485194,1.3439816,1.2847006,0.79530835,0.61429924,0.64931023,0.6004184,0.5278614,-0.0780369,-0.0094124405,-0.03432689,-0.0015482091,-0.053650435,-0.09188089,-0.09478409,-0.04309971,-0.0130068585,-0.00711115,0.006639952,0.019809099,0.006064618,8.47952,2.116096,0.73744684,1.1295868,1.2499672,0.9272719,1.0362092,0.8142527,0.55371046,0.35341743,0.32434267,0.3972983,0.4559691,1
ses 1.wav,-603.43317,43.865173,13.010587,27.981056,6.2317457,-0.99473363,1.9932468,-5.510114,-0.16357191,-2.1656787,-3.9783442,-0.73625165,-1.932873,197.04503,60.903778,34.858257,38.433987,14.626,13.438397,15.354139,14.299771,9.48314,7.3210077,9.987809,8.188912,6.029348,-0.00022588758,-0.00031775617,-0.00031717788,-0.00031605174,-0.00031459078,-0.00031267328,-0.0003103043,-0.00030753968,-0.00030433372,-0.00030073206,-0.00029673096,-0.00029232146,-0.00028750364,29.156963,10.655581,8.076106,5.970385,3.0034225,2.915806,2.888746,3.3614724,1.864018,1.4358547,2.1338098,1.7807881,1.2235647,-0.00026325518,-0.0003714866,-0.0003707409,-0.00036944734,-0.00036768202,-0.0003654399,-0.00036269045,-0.00035945405,-0.0003557053,-0.00035151016,-0.00034682802,-0.0003416589,-0.00033604592,13.238265,5.7269163,5.1022997,2.7810893,2.1003284,1.8288711,1.3772801,2.0653112,1.3788439,1.0290791,1.0671618,1.128591,0.75277275,1
aug_noise_heavy_Samet_Can_Karakuş_wake_1.wav,-216.25977,8.830867,4.976935,1.7931123,-0.40344965,-1.3853449,-1.0781814,-0.9997276,-1.5376168,-1.1217742,-0.52658415,0.29312092,1.0535983,225.15855,18.944983,8.308372,8.912075,6.7734137,5.209084,4.1765428,3.2888145,4.2524967,3.493161,3.44018,3.8336177,3.6681828,-5.186644,0.02892776,-0.025732102,0.011422614,0.026177306,0.0040255254,-0.01106108,-0.037348084,-0.047758147,-0.03629486,-0.055448037,-0.0066182436,-0.027639817,18.405237,3.438023,1.1535329,2.0110514,1.6432668,1.1154898,0.82059276,0.5893533,0.7941339,0.6935712,0.7770078,0.81093496,0.76309204,-0.12108214,-0.038594104,0.013618104,-0.024480972,-0.041866716,-0.030788163,-0.002801469,0.016375624,-0.005838389,-0.015115485,0.006509857,-0.02307412,-0.028059362,8.181221,2.2336836,0.6623973,0.9889574,0.95366186,0.83361244,0.59081507,0.44554004,0.54733264,0.49989888,0.43456733,0.5042805,0.59255326,1
aug_noise_light_Abdulhakim_Sanli_wake.wav,-405.4716,13.680869,7.479575,2.148333,-1.6604035,-2.5330234,-2.0921683,-2.3501482,-2.372769,-1.5945327,-0.5086789,0.09463091,-0.06598264,242.67453,24.901203,11.768048,11.895271,10.523102,7.782264,7.8547854,6.6249475,5.4319925,4.7791905,4.0938683,3.3071656,3.1107109,-4.582442,0.09867673,-0.04960067,-0.10364285,-0.16694903,-0.1570094,-0.1874044,-0.1534637,-0.14361185,-0.073642485,-0.020834692,0.0093130255,0.026448827,17.164286,4.270973,1.7453331,2.680848,2.3916297,1.7074795,1.8508837,1.5235407,1.124444,0.97003484,0.9577509,0.7179794,0.51785684,-0.11416196,-0.007939805,-0.055138517,-0.06361443,-0.059651393,-0.11229074,-0.08432203,-0.06512655,-0.024018973,0.03192963,0.039464433,0.013884575,-0.003357626,7.537347,2.5801504,0.79222065,1.4722389,1.5145428,1.2850295,1.2785147,1.0359143,0.54821295,0.5146748,0.5137958,0.47365093,0.44966048,1
aug_speed_slow_ceren_ozturk_wake_1.wav,-508.3488,11.727392,-20.123903,4.3030915,-18.29702,-5.3603716,-6.3535337,-16.87796,-5.401854,-5.9021764,1.0950722,-7.912877,0.8295762,143.21742,23.504917,35.287327,20.762703,28.885271,14.683558,11.576932,21.990925,9.953912,9.691499,5.9749985,10.835595,6.1146235,-3.3400223,0.011512356,0.7662686,-0.18493259,0.87506783,0.20008755,0.13558863,0.5018738,0.15155648,-0.011764983,-0.29883665,0.30703655,-0.2548587,12.561023,4.3850937,7.0733075,4.914257,3.31227,2.7081075,2.1752872,1.8418019,1.5262933,1.8485229,1.1185771,0.94789296,1.3336492,-0.46018755,0.1440105,-0.12124914,-0.13688858,0.1331414,0.12689373,0.1704772,0.07876135,-0.1020951,0.024747316,-0.0016368602,0.10719062,-0.074862346,6.1974154,1.9607521,2.9222693,2.4094667,1.7992517,1.1009796,1.4193581,0.98922,1.049593,1.0553706,0.49891508,0.76745176,0.8893328,1
aug_pitch_high_Merve_balcikli_wake_1.wav,-444.61353,74.436356,30.708818,20.529835,-8.487004,-7.3633566,0.3921086,0.8916704,-3.5081823,-1.621277,-5.0027356,2.857087,-4.836569,144.20815,40.90358,23.306873,13.351503,29.19173,16.971323,5.972416,7.679436,6.5744967,6.512844,8.72926,6.1532617,10.009102,-1.0465546,-0.82775766,-0.3172279,-0.2030914,-0.107117794,-0.065043636,-0.051404346,-0.03212915,-0.09204946,-0.08385886,-0.0077798353,-0.017925177,0.006646311,17.778091,6.725879,5.1990876,2.4442651,4.786695,3.1494591,1.255393,1.8215743,1.1321906,1.101382,1.3325932,0.95365024,1.5282813,-0.30118424,-0.12638928,-0.059295066,0.04289211,0.023326296,0.030411711,0.052119587,0.0801441,0.07029911,0.025355618,0.0617035,0.031690862,0.013913824,8.827129,3.0920103,3.3030288,1.5998584,2.1513782,1.3390341,0.8168025,1.0113935,0.5878744,0.669304,0.6855572,0.7472886,0.73370576,1
aug_noise_heavy_Naim_Musaağa.wav,-181.94005,-0.69150025,2.8665447,1.4930897,1.1483239,0.7390971,0.35464582,-0.25393757,-0.78818464,-0.5625047,-0.099918246,0.42741036,0.11534577,219.53986,4.487132,3.8828666,3.8491614,3.1307964,3.1892045,2.5670269,2.5426445,2.720916,2.8993223,2.1040852,2.9360433,2.7118611,-6.8698545,0.059603367,0.007138715,0.022690317,0.023986114,0.042326454,0.03072041,0.016129488,-0.0063797412,-0.039392084,0.016165713,-0.005508788,-0.023474546,23.551384,0.7015056,0.635553,0.61022717,0.5413521,0.63521355,0.45913988,0.44237098,0.46439272,0.5968393,0.395312,0.60043234,0.49431995,-0.09766997,-0.009425187,-0.025506897,-0.033424895,-0.038151532,-0.06152342,-0.0035698363,0.022514911,0.012740805,0.003000721,-0.01093137,0.011073168,0.034539435,10.289615,0.45381168,0.38548777,0.3796478,0.31972933,0.4842632,0.38088927,0.38903087,0.37709084,0.41514513,0.30044213,0.4468332,0.43871433,1
aug_noise_light_İsmail_Yakar_wake_1.wav,-235.55493,12.025772,2.313686,2.399548,2.5576217,-1.4943488,-3.115709,-0.5275666,-1.5886657,-1.9867804,-1.4063386,-1.5672296,-1.5474099,197.52724,25.123688,10.099952,10.286477,6.681957,7.936038,8.379228,3.7005262,4.7485375,5.083614,4.970988,4.0690823,4.8561273,-4.9920874,0.054182123,0.010889698,-0.01398573,-0.031395096,-0.052349165,-0.05970321,-0.025162691,-0.0040784236,-0.039212134,-0.056446247,-0.015682625,-0.04514223,18.588028,4.947383,2.2295272,2.226294,1.1925954,1.582819,1.6260419,0.803555,1.0733668,0.81132215,0.9613934,0.6893749,0.89629203,-0.1342745,-0.021119742,0.017949043,0.045859516,0.07604419,0.041070893,0.025524504,0.010681188,0.0007318385,-0.038640764,-0.010853519,5.0428065e-05,0.007232524,8.340018,2.708267,1.3890898,1.1547484,1.0114795,0.88616276,1.0564237,0.5293438,0.79232824,0.51996726,0.5212922,0.4495195,0.6118343,1
aug_speed_fast_Merve_balcikli_wake_1.wav,-456.844,64.31311,27.930471,22.590223,-1.6663247,-9.209573,-2.8958316,1.5943154,-0.92914814,0.47502655,-3.8525555,-0.2247868,-0.35481063,146.4645,43.652344,24.213644,18.075325,21.730738,19.64482,7.145939,6.654128,6.6016846,5.2229776,8.729699,5.7935114,5.8492293,-0.8434716,-0.71724457,-0.2855248,-0.17936215,-0.12574896,-0.0666029,-0.06693978,-0.03371831,-0.041905113,-0.08575506,-0.019505972,-0.022446388,-0.0120725585,17.200567,6.9803753,4.7577214,3.1157248,3.676053,3.619503,1.2472941,1.4052451,1.2673054,1.0854065,1.1094407,1.114181,1.2404513,-0.4324134,-0.20171036,-0.09380783,-0.011000471,0.01410431,0.031902187,0.04753542,0.056540698,0.07533263,0.025819337,0.03807083,0.032849412,0.04105795,8.59981,3.4198897,3.1501825,1.9790785,1.6058837,1.5776863,0.80535585,0.86704445,0.6684096,0.73615307,0.62277937,0.59159946,0.9481276,1
aug_pitch_high_Gamze_Ozdemir_wake_1.wav,-531.519,85.61625,20.530243,18.025032,-17.667429,-7.7332582,2.755199,-5.34141,-17.72514,-8.89095,-5.7916565,-4.5972843,-5.1678596,143.30054,35.05939,31.874077,15.357091,33.079956,18.132948,11.873902,9.260685,11.019569,4.91763,5.8678007,7.9707046,5.971142,-0.16266827,-0.23451775,0.15952729,-0.13507904,-0.03103978,-0.16624704,-0.20594744,-0.2740438,-0.07044761,-0.056514446,-0.14270005,0.014764571,0.060622044,16.35378,4.254898,6.2356057,3.0533555,5.224813,2.2075021,2.1117377,1.6955171,1.1493996,0.9448676,1.0220066,1.3839846,1.0409446,-0.5940377,-0.6241348,-0.0047710296,-0.11951649,-0.10483571,-0.19819552,-0.18987235,-0.14894465,0.03960598,0.034049116,-0.072878085,0.054180007,0.08096179,7.72716,3.1765068,2.9800498,1.6206087,2.357693,1.2576293,1.4917066,0.99826425,0.7250331,0.5110306,0.79862493,0.9684245,0.80646145,1
aug_noise_heavy_yeni_pakize_1773446040.wav,-95.57344,-1.571326,1.0265356,0.77390385,-0.07804505,-0.31631032,0.5283087,-0.30788308,-0.1985951,-0.4899044,-0.94940865,-0.65662634,0.20161404,6.4491434,3.7246761,2.92509,4.081978,2.8826652,3.1209044,2.7132761,3.8709276,2.9689972,3.4481378,3.7039893,2.7065825,3.1462095,0.09275624,-0.029876122,-0.0870047,-0.056275494,-0.010241752,-0.09161766,-0.053133626,0.052049626,0.04010721,0.07383714,0.091140755,-0.0041259252,0.00077806634,1.0981915,0.58543926,0.58455557,0.8144734,0.4353998,0.5160204,0.4275243,0.79406196,0.48165414,0.5479974,0.6524708,0.38175672,0.55288965,-0.12033518,0.047214415,0.013363452,-0.0137231285,-0.016363097,-0.018768562,0.011529593,0.052700464,0.05257371,-0.041139904,-0.053767003,0.0068445527,-0.04278924,0.76647884,0.47232273,0.38219032,0.49764305,0.3187755,0.4139656,0.4237423,0.5993778,0.37971252,0.49827704,0.49181002,0.34916094,0.395538,1
aug_pitch_low_yusuf_safa_kilic_wake_1.wav,-457.76056,50.953415,-4.05499,15.31704,-0.2576481,-12.542288,-10.829465,-3.8423855,-8.447541,-4.783384,-5.5666203,-1.9935913,-4.7131743,147.42035,67.61309,27.898455,26.221605,13.061675,22.043886,18.988688,9.1002865,12.062897,7.400157,12.109978,4.7703094,8.055928,-1.711728e-06,-2.0290942e-08,-1.0145471e-08,-1.0145471e-08,-1.0145471e-08,0.0,5.0727356e-09,0.0,0.0,-1.0145471e-08,5.0727356e-09,0.0,7.609104e-09,18.36783,8.686091,5.7870197,4.685825,3.102202,3.43427,3.5745814,1.8095798,1.4828429,0.92767143,2.609513,0.98821515,1.3393714,-2.1072797e-06,-8.116377e-08,0.0,-5.0727356e-09,-1.0145471e-08,0.0,1.0145471e-08,0.0,5.0727356e-09,-1.0145471e-08,0.0,-5.0727356e-09,-1.0145471e-08,6.90093,3.8501444,3.5370512,2.1011064,1.6766002,1.4235855,1.4315726,0.8856784,0.61083823,0.65506434,1.1437596,0.6867391,0.657269,1
aug_speed_slow_Samet_Can_Karakuş_wake_1.wav,-467.96017,79.3845,1.5707569,26.18073,4.736583,-4.2304673,-0.4086232,4.0107975,-7.5739627,5.162116,-0.17568348,0.5152713,2.7182617,173.14757,54.293518,23.237375,23.696096,18.080273,10.587182,10.07994,7.284353,11.142648,5.773643,8.715297,6.650054,6.575558,-0.9802856,-0.6772879,-0.24019043,-0.45992044,-0.32047993,-0.12817998,-0.10395833,-0.1501031,-0.13826299,-0.17938155,-0.10760866,-0.096636444,-0.11735014,20.526978,7.3481517,5.157091,4.5648093,3.5872948,1.9773598,2.0566547,1.4963152,1.6833438,1.2204303,1.5244843,1.1334211,1.4139165,-0.22002177,-0.07086622,0.09836607,-0.029261295,-0.010018135,0.05616155,0.042615432,0.06677919,0.06860226,0.009965359,0.013829312,0.07348109,0.064992815,7.96416,3.3274312,2.881509,2.2301602,1.8937143,0.9154671,1.0548934,1.0611491,0.7953617,0.6750456,0.6810323,0.63869303,0.68429,1
